Date,Close,LNReg,NLNReg,LSTM,Arima,Prophet
10/25/2021,499,386.663747,428.847353,498.05026,467,503.6314
10/26/2021,498.5,386.738729,428.70886,502.6597,467,503.8853
10/27/2021,502,386.813712,428.567869,504.8326,467,503.7366
10/28/2021,510,386.888695,428.424407,507.34424,467,504.2551
10/29/2021,515,386.963678,428.2785,513.9159,467,504.1673
11/1/2021,514,387.03866,428.130176,520.45526,467,504.2976
11/2/2021,515,387.113643,427.979462,521.57184,467,504.4447
11/3/2021,516,387.188626,427.826385,521.36084,467,504.5341
11/4/2021,521,387.263609,427.670973,522.0469,467,504.826
11/5/2021,520,387.338591,427.513253,526.3835,467,504.7252
11/8/2021,523,387.413574,427.353252,528.009,467,505.3013
11/9/2021,519,387.488557,427.190998,530.0237,467,505.2806
11/10/2021,521,387.56354,427.026518,528.0257,467,505.4875
11/11/2021,522,387.638522,426.859841,528.13806,467,505.7206
11/12/2021,523,387.713505,426.690995,529.7012,467,505.9053
11/15/2021,535,387.788488,426.520006,531.3449,467,506.3017
11/16/2021,530,387.863471,426.346903,540.4759,467,506.3144
11/17/2021,533,387.938453,426.171715,541.1126,467,507.0129
11/18/2021,534,388.013436,425.994468,541.21643,467,507.1233
11/19/2021,527,388.088419,425.815191,542.0742,467,507.4697
11/22/2021,529,388.163402,425.633913,537.733,467,507.8505
11/23/2021,528,388.238384,425.450661,536.9879,467,508.1905
11/24/2021,525,388.313367,425.265463,537.2725,467,508.7496
11/25/2021,526,388.38835,425.078348,535.54816,467,508.9319
11/26/2021,503,388.463333,424.889344,535.3226,467,509.8063
11/29/2021,508,388.538315,424.698479,519.43176,467,510.0986
11/30/2021,505,388.613298,424.505782,514.7454,467,510.6322
12/1/2021,519,388.688281,424.31128,514.5072,467,511.205
12/2/2021,501,388.763264,424.115002,525.2388,467,511.7414
12/3/2021,504,388.838246,423.916976,517.7314,467,512.5006
12/6/2021,500,388.913229,423.717231,512.54047,467,512.8864
12/7/2021,494,388.988212,423.515795,508.93527,467,513.9673
12/8/2021,493.5,389.063195,423.312696,504.12378,467,514.4686
12/9/2021,504,389.138177,423.107962,501.9223,467,515.2133
12/10/2021,502,389.21316,422.901622,509.08627,467,515.9993
12/13/2021,501,389.288143,422.693703,511.79742,467,516.7507
12/14/2021,502,389.363126,422.484235,510.2092,467,517.7265
12/15/2021,504,389.438108,422.273244,509.16397,467,518.3305
12/16/2021,504,389.513091,422.06076,510.43573,467,519.6312
12/17/2021,512,389.588074,421.84681,511.39127,467,520.3537
12/20/2021,509,389.663057,421.631423,517.1338,467,521.3212
12/21/2021,517,389.738039,421.414626,517.778,467,522.3315
12/22/2021,513,389.813022,421.196447,522.211,467,523.3087
12/23/2021,510,389.888005,420.976915,521.653,467,524.5117
12/24/2021,522,389.962988,420.756057,518.20795,467,525.3441
12/29/2021,512,390.03797,420.533901,525.28906,467,526.8741
12/30/2021,516,390.112953,420.310475,523.0206,467,527.8266
12/31/2021,516,390.187936,420.085806,522.8241,467,529.0243
1/4/2022,545,390.262919,419.859922,523.521,467,530.2642
1/5/2022,536,390.337901,419.63285,544.96954,467,531.4697
1/6/2022,532,390.412884,419.404619,549.08606,467,532.8988
1/7/2022,532,390.487867,419.175254,542.4931,467,533.954
1/10/2022,520,390.56285,418.944785,538.56464,467,535.7022
1/11/2022,508,390.637832,418.713237,530.42004,467,536.867
1/12/2022,513,390.712815,418.480639,519.27075,467,538.2697
1/13/2022,513,390.787798,418.247017,519.4249,467,539.7056
1/14/2022,512,390.862781,418.012397,522.55,467,541.0966
1/17/2022,505,390.937763,417.776808,523.1147,467,542.6993
1/18/2022,498.5,391.012746,417.540275,517.2897,467,543.9142
1/19/2022,493,391.087729,417.302825,509.3353,467,545.8071
1/20/2022,499,391.162712,417.064486,502.75717,467,547.1001
1/21/2022,501,391.237694,416.825282,505.36783,467,548.6132
1/24/2022,489.5,391.312677,416.585241,509.641,467,550.141
1/25/2022,495.5,391.38766,416.344389,502.76764,467,551.6044
1/26/2022,509,391.462643,416.102752,501.6771,467,553.2596
1/27/2022,515,391.537625,415.860355,512.26526,467,554.5072
1/28/2022,515,391.612608,415.617226,522.2094,467,556.4133
1/31/2022,513,391.687591,415.373389,524.201,467,557.7005
2/1/2022,517,391.762574,415.128869,521.0743,467,559.19
2/2/2022,520,391.837556,414.883694,521.99316,467,560.6778
2/3/2022,508,391.912539,414.637887,525.78687,467,562.0867
2/4/2022,510,391.987522,414.391474,519.2509,467,563.6751
2/7/2022,516,392.062505,414.144481,516.41376,467,564.8463
2/8/2022,519,392.137487,413.896931,521.2062,467,566.669
2/9/2022,514,392.21247,413.64885,526.7173,467,567.8689
2/10/2022,520,392.287453,413.400263,524.6666,467,569.2705
2/11/2022,515,392.362436,413.151193,526.3865,467,570.673
2/14/2022,509,392.437418,412.901666,524.4463,467,572.0025
2/15/2022,524,392.512401,412.651705,518.86633,467,573.5206
2/16/2022,516,392.587384,412.401335,527.23737,467,574.6336
2/17/2022,520,392.662367,412.150579,527.4629,467,576.4129
2/18/2022,511,392.737349,411.899462,528.03973,467,577.5867
2/21/2022,504,392.812332,411.648006,521.9529,467,578.9813
2/22/2022,502,392.887315,411.396235,513.8459,467,580.3973
2/23/2022,498,392.962298,411.144172,509.95795,467,581.7616
2/24/2022,489,393.03728,410.891841,507.32053,467,583.336
2/25/2022,494,393.112263,410.639264,500.55157,467,584.5261
2/28/2022,493.5,393.187246,410.386464,500.7916,467,586.402
3/1/2022,495,393.262229,410.133464,502.1685,467,587.6898
3/2/2022,500,393.337211,409.880285,503.4985,467,589.2129
3/3/2022,497,393.412194,409.626951,506.9522,467,590.7683
3/4/2022,502,393.487177,409.373484,506.09326,467,592.2788
3/7/2022,490,393.56216,409.119904,507.98145,467,594.001
3/8/2022,481.5,393.637142,408.866235,500.8616,467,595.3351
3/9/2022,485,393.712125,408.612496,490.66254,467,597.3453
3/10/2022,484.5,393.787108,408.358711,489.47208,467,598.7514
3/11/2022,483,393.862091,408.104899,491.27332,467,600.3703
3/14/2022,485,393.937073,407.851083,491.30118,467,601.9924
3/15/2022,485,394.012056,407.597281,491.88452,467,603.5338
3/16/2022,496,394.087039,407.343516,491.9974,467,605.245
3/17/2022,491,394.162022,407.089808,499.32608,467,606.5201
3/18/2022,488.5,394.237004,406.836177,499.71805,467,608.4179
3/21/2022,504,394.311987,406.582642,496.0755,467,609.6534
3/22/2022,508,394.38697,406.329225,504.79047,467,611.0394
3/23/2022,503,394.461953,406.075943,513.4266,467,612.3635
3/24/2022,502,394.536935,405.822818,512.1022,467,613.5396
3/25/2022,507,394.611918,405.569867,508.47467,467,614.8175
3/28/2022,506,394.686901,405.317111,510.75476,467,615.5916
3/29/2022,518,394.761884,405.064568,512.5873,467,616.9221
3/30/2022,513,394.836866,404.812257,521.56146,467,617.5272
3/31/2022,506,394.911849,404.560196,522.3504,467,618.2238
4/1/2022,520,394.986832,404.308403,515.54846,467,618.8047
4/4/2022,518,395.061815,404.056897,521.9585,467,619.1907
4/5/2022,522,395.136797,403.805696,526.0677,467,619.6391
4/6/2022,525,395.21178,403.554816,529.3801,467,619.553
4/7/2022,519,395.286763,403.304277,532.2363,467,620.0023
4/8/2022,519,395.361746,403.054094,528.7515,467,619.7153
4/11/2022,522,395.436728,402.804286,526.4673,467,619.5197
4/12/2022,517,395.511711,402.554868,528.66974,467,619.2194
4/13/2022,515,395.586694,402.305858,527.05,467,618.7464
4/14/2022,518,395.661677,402.057272,524.26556,467,618.3691
4/19/2022,510,395.736659,401.809126,525.4706,467,617.5015
4/20/2022,510,395.811642,401.561437,521.2398,467,617.2239
4/21/2022,505,395.886625,401.31422,518.6706,467,616.274
4/22/2022,502,395.961608,401.067492,514.9433,467,615.4885
4/25/2022,488,396.03659,400.821266,511.4917,467,614.6787
4/26/2022,499,396.111573,400.575559,500.8388,467,613.783
4/27/2022,497,396.186556,400.330386,503.46317,467,613.0749
4/28/2022,504,396.261539,400.085762,506.21802,467,611.9718
4/29/2022,512,396.336521,399.841701,511.41934,467,611.5559
5/3/2022,511,396.411504,399.598217,518.6741,467,610.5653
5/4/2022,500,396.486487,399.355326,520.1084,467,609.835
5/5/2022,506,396.56147,399.11304,511.10345,467,609.1736
5/6/2022,502,396.636452,398.871374,510.27026,467,608.5149
5/9/2022,485,396.711435,398.630342,509.712,467,608.1259
5/10/2022,489.5,396.786418,398.389956,497.9166,467,607.4168
5/11/2022,490,396.861401,398.150231,494.73483,467,607.4609
5/12/2022,483,396.936383,397.911178,496.60873,467,606.9862
5/13/2022,475,397.011366,397.672812,493.4812,467,606.8171
5/16/2022,470,397.086349,397.435144,485.47882,467,606.7505
5/17/2022,472.5,397.161332,397.198186,478.3043,467,606.708
5/18/2022,476.5,397.236314,396.961952,477.99048,467,606.9447
5/19/2022,468,397.311297,396.726453,482.23407,467,606.8581
5/20/2022,472,397.38628,396.4917,478.53458,467,607.5094
5/23/2022,473,397.461263,396.257706,477.5494,467,607.615
5/24/2022,467,397.536245,396.024482,478.49515,467,607.9882
5/25/2022,474,397.611228,395.792039,475.06012,467,608.4159
5/26/2022,476.5,397.686211,395.560388,477.35477,467,608.8106
5/27/2022,484,397.761194,395.32954,481.19446,467,609.4193
5/30/2022,483,397.836176,395.099505,487.6554,467,609.6333
5/31/2022,487.5,397.911159,394.870294,489.38205,467,610.5087
6/1/2022,483.5,397.986142,394.641916,491.60056,467,610.7588
6/6/2022,481.5,398.061125,394.414383,489.74695,467,611.195
6/7/2022,482,398.136107,394.187704,486.93137,467,611.6041
6/8/2022,487,398.21109,393.961888,486.44263,467,611.9003
6/9/2022,490,398.286073,393.736945,490.5444,467,612.3338
6/10/2022,489,398.361056,393.512884,495.0788,467,612.3007
6/13/2022,480,398.436038,393.289714,495.74667,467,612.8633
6/14/2022,490.5,398.511021,393.067444,488.77908,467,612.7422
6/15/2022,480,398.586004,392.846082,492.11035,467,612.7575
6/16/2022,479,398.660987,392.625638,488.892,467,612.7055
6/17/2022,470.5,398.735969,392.406118,485.50653,467,612.5108
6/20/2022,473,398.810952,392.187532,478.80515,467,612.4345
6/21/2022,469,398.885935,391.969887,477.66925,467,611.8838
6/22/2022,467.5,398.960918,391.753191,476.14948,467,611.9323
6/23/2022,467,399.0359,391.537452,474.39453,467,611.3118
6/24/2022,469.5,399.110883,391.322676,473.27246,467,610.8535
6/27/2022,479,399.185866,391.108871,474.60583,467,610.3639
6/28/2022,480,399.260849,390.896044,481.90768,467,609.777
6/29/2022,481.5,399.335831,390.684202,486.11966,467,609.363
6/30/2022,475.5,399.410814,390.47335,487.26633,467,608.5365
7/1/2022,480,399.485797,390.263496,482.65686,467,608.3776
7/4/2022,480,399.56078,390.054647,482.9443,467,607.6233
7/5/2022,480,399.635762,389.846807,484.56683,467,607.1085
7/6/2022,477.5,399.710745,389.639982,485.44928,467,606.642
7/7/2022,481,399.785728,389.434179,483.81635,467,606.1588
7/8/2022,477,399.860711,389.229404,485.1002,467,605.9281
7/11/2022,470,399.935693,389.02566,483.6397,467,605.3626
7/12/2022,481,400.010676,388.822954,477.77405,467,605.5391
7/13/2022,478,400.085659,388.621291,482.37744,467,605.1896
7/14/2022,480.5,400.160642,388.420674,484.61072,467,605.1429
7/15/2022,491,400.235624,388.22111,486.1445,467,605.2009
7/18/2022,486.5,400.310607,388.022603,493.51624,467,605.2905
7/19/2022,484,400.38559,387.825156,494.07785,467,605.6721
7/20/2022,483,400.460573,387.628775,490.6583,467,605.749
7/21/2022,503,400.535555,387.433462,488.1121,467,606.588
7/22/2022,517,400.610538,387.239222,501.68982,467,606.911
7/25/2022,507,400.685521,387.046059,519.75104,467,607.5366
7/26/2022,493.5,400.760504,386.853976,518.41614,467,608.2564
7/27/2022,490,400.835486,386.662977,503.62192,467,608.9876
7/28/2022,495,400.910469,386.473064,494.28738,467,609.981
7/29/2022,504,400.985452,386.284241,497.34677,467,610.6311
8/1/2022,498.5,401.060435,386.09651,508.08954,467,611.9964
8/2/2022,500,401.135417,385.909875,509.0258,467,612.7916
8/3/2022,503,401.2104,385.724338,507.46545,467,613.829
8/4/2022,502,401.285383,385.539901,508.57507,467,614.8948
8/5/2022,502,401.360366,385.356567,509.06378,467,615.9019
8/8/2022,501,401.435348,385.174338,509.10257,467,617.0982
8/9/2022,494.5,401.510331,384.993216,508.3606,467,617.8763
8/10/2022,504,401.585314,384.813202,503.51556,467,619.294
8/11/2022,501,401.660297,384.634299,507.79346,467,620.0666
8/12/2022,498,401.735279,384.456508,509.37326,467,621.008
8/15/2022,498,401.810262,384.27983,506.86826,467,621.9074
8/16/2022,505,401.885245,384.104267,505.07803,467,622.6814
8/17/2022,490.5,401.960228,383.92982,509.74512,467,623.5828
8/18/2022,501,402.03521,383.756489,502.66718,467,624.0098
8/19/2022,494,402.110193,383.584277,504.79547,467,625.0269
8/22/2022,495,402.185176,383.413183,503.0847,467,625.3564
8/23/2022,493,402.260159,383.243208,502.1931,467,625.82
8/24/2022,496,402.335141,383.074353,500.74045,467,626.215
8/25/2022,494,402.410124,382.906618,502.21597,467,626.4665
8/26/2022,497.5,402.485107,382.740003,501.95508,467,626.8358
8/30/2022,510,402.56009,382.574509,503.73206,467,626.7299
8/31/2022,507,402.635072,382.410135,513.44385,467,627.2216
9/1/2022,501,402.710055,382.246881,515.9477,467,627.0417
9/2/2022,498.5,402.785038,382.084747,510.3793,467,627.0198
9/5/2022,501,402.860021,381.923733,505.18637,467,626.9606
9/6/2022,497,402.935003,381.763838,505.9563,467,626.7963
9/7/2022,503,403.009986,381.605061,505.16254,467,626.7945
9/8/2022,499,403.084969,381.447402,508.6756,467,626.3677
9/9/2022,508,403.159952,381.29086,507.9476,467,626.5936
9/12/2022,497,403.234934,381.135433,512.8334,467,626.2068
9/13/2022,495.5,403.309917,380.981122,507.97083,467,626.0398
9/14/2022,490,403.3849,380.827925,503.0162,467,625.8995
9/15/2022,491.5,403.459883,380.67584,498.0027,467,625.7189
9/16/2022,495,403.534865,380.524866,497.72534,467,625.7659
9/20/2022,490,403.609848,380.375001,501.30118,467,625.4518
9/21/2022,501,403.684831,380.226245,499.66257,467,625.8526
9/22/2022,495,403.759814,380.078595,505.19992,467,625.6999
9/23/2022,498,403.834796,379.932049,504.37415,467,625.8226
9/26/2022,486,403.909779,379.786606,504.37885,467,626.0231
9/27/2022,487.5,403.984762,379.642264,496.3537,467,626.229
9/28/2022,484,404.059745,379.49902,493.06436,467,626.7022
9/29/2022,474.5,404.134727,379.356873,491.1451,467,626.8474
9/30/2022,472,404.20971,379.215819,484.44452,467,627.7336
10/3/2022,464,404.284693,379.075858,479.38458,467,628.085
10/4/2022,463,404.359676,378.936985,472.87634,467,628.7227
10/5/2022,460,404.434658,378.7992,469.6753,467,629.4411
10/6/2022,456,404.509641,378.662498,467.3689,467,630.16
10/7/2022,460,404.584624,378.526878,463.90402,467,631.1334
10/10/2022,458.5,404.659607,378.392337,464.81757,467,631.7586
10/11/2022,441,404.734589,378.258871,464.9862,467,633.097
10/12/2022,444,404.809572,378.126478,452.97665,467,633.866
10/13/2022,443.5,404.884555,377.995155,447.54138,467,634.8803
10/14/2022,450,404.959538,377.864898,447.28088,467,635.9288
10/17/2022,448.5,405.03452,377.735705,452.63998,467,636.9264
10/18/2022,447.5,405.109503,377.607572,454.5177,467,638.1227
10/19/2022,441.5,405.184486,377.480496,453.07892,467,638.9119
10/20/2022,445.5,405.259469,377.354473,447.60757,467,640.3532
10/21/2022,432.5,405.334451,377.2295,447.3043,467,641.1626
10/24/2022,422.5,405.409434,377.105574,440.2408,467,642.1546
10/25/2022,426.5,405.484417,376.982691,429.54913,467,643.1186
10/26/2022,420,405.5594,376.860846,427.4971,467,643.9713
10/27/2022,426,405.634382,376.740037,425.09732,467,644.9651
10/28/2022,426,405.709365,376.620259,427.69467,467,645.4977
10/31/2022,429.5,405.784348,376.501509,429.70993,467,646.6327
11/1/2022,427.5,405.859331,376.383783,432.1221,467,647.0914
11/2/2022,425,405.934313,376.267076,431.52814,467,647.6944
11/3/2022,426,406.009296,376.151386,428.73218,467,648.2375
11/4/2022,414.5,406.084279,376.036706,427.76846,467,648.6445
11/7/2022,404,406.159262,375.923034,420.6974,467,649.1752
11/8/2022,408,406.234244,375.810365,409.95377,467,649.235
11/9/2022,404,406.309227,375.698695,407.67172,467,649.895
11/10/2022,400.5,406.38421,375.58802,406.84882,467,649.8845
11/11/2022,405,406.459193,375.478335,404.54962,467,650.0314
11/14/2022,397,406.534175,375.369635,405.82352,467,650.1387
11/15/2022,392,406.609158,375.261917,402.1856,467,650.137
11/16/2022,396,406.684141,375.155175,396.1615,467,650.2923
11/17/2022,403.5,406.759124,375.049406,395.63214,467,650.0154
11/18/2022,406,406.834106,374.944604,401.60184,467,650.3823
11/21/2022,414,406.909089,374.840765,406.9654,467,650.1261
11/22/2022,408.5,406.984072,374.737884,413.3741,467,650.0776
11/23/2022,406,407.059055,374.635957,412.32385,467,650.0421
11/24/2022,403,407.134037,374.534978,408.2044,467,649.9509
11/25/2022,410,407.20902,374.434943,404.1754,467,650.0703
11/28/2022,422,407.284003,374.335847,407.29865,467,649.8099
11/29/2022,429,407.358986,374.237686,418.13226,467,650.244
11/30/2022,432,407.433968,374.140453,428.4603,467,650.1028
12/1/2022,439.5,407.508951,374.044145,433.5366,467,650.2134
12/2/2022,442,407.583934,373.948756,438.582,467,650.3767
12/5/2022,459,407.658917,373.854281,442.09308,467,650.5191
12/6/2022,448,407.733899,373.760715,454.23672,467,650.9009
12/7/2022,449,407.808882,373.668054,453.54636,467,650.926
12/8/2022,455,407.883865,373.576291,450.6348,467,651.6622
12/9/2022,456,407.958848,373.485423,453.55563,467,651.8332
12/12/2022,452,408.03383,373.395443,457.2376,467,652.2596
12/13/2022,459.5,408.108813,373.306346,456.20566,467,652.7358
12/14/2022,451.5,408.183796,373.218128,459.75098,467,653.1819
12/15/2022,446,408.258779,373.130783,457.1191,467,653.8526
12/16/2022,447.5,408.333761,373.044306,451.1552,467,654.1463
12/19/2022,453,408.408744,372.958691,449.57428,467,655.126
12/20/2022,445.5,408.483727,372.873934,454.11658,467,655.5112
12/21/2022,447,408.55871,372.790028,452.31915,467,656.1192
12/22/2022,443,408.633692,372.70697,450.82874,467,656.7418
12/23/2022,443,408.708675,372.624752,447.85474,467,656.7418
